OverviewPage,Team1,Team2,WinTeam,LossTeam,DateTime UTC,GameId,MatchId,N GameInMatch,Gamename,Team1Score,Team2Score,Winner,Gamelength,Gamelength Number,Team1Bans,Team2Bans,Team1Picks,Team2Picks,Team1Clouds,Team1Infernals,Team1Mountains,Team1Oceans,Team1Hextechs,Team1Chemtechs,Team1Elders,Team2Clouds,Team2Infernals,Team2Mountains,Team2Oceans,Team2Hextechs,Team2Chemtechs,Team2Elders,DateTime UTC__precision
2021 Season World Championship/Main Event,LNG Esports,Gen.G,Gen.G,LNG Esports,2021-10-11 13:43:00,2021 Season World Championship/Main Event_Day 1_4_1,2021 Season World Championship/Main Event_Day 1_4,1,Game 1,0,1,2,23:42,23.7,"Jarvan IV,Kennen,Yuumi,Amumu,Taliyah","LeBlanc,Ryze,Camille,Thresh,Braum","Gwen,Lee Sin,Sylas,Aphelios,Rakan","Renekton,Xin Zhao,Zoe,Miss Fortune,Leona",0,0,0,0,,,0,0,2,1,1,,,0,0
2021 Season World Championship/Main Event,LNG Esports,MAD Lions,MAD Lions,LNG Esports,2021-10-18 15:53:00,2021 Season World Championship/Main Event_Day 7_6_1,2021 Season World Championship/Main Event_Day 7_6,1,Game 1,0,1,2,31:22,31.366666666667,"Twisted Fate,Viego,Yuumi,Xin Zhao,Azir","Camille,LeBlanc,Aphelios,Kennen,Ryze","Jax,Lee Sin,Irelia,Ziggs,Leona","Gwen,Poppy,Orianna,Lucian,Nami",0,1,0,1,,,0,0,0,2,0,,,0,0
2021 Season World Championship/Main Event,LNG Esports,Team Liquid,Team Liquid,LNG Esports,2021-10-18 11:52:00,2021 Season World Championship/Main Event_Day 7_2_1,2021 Season World Championship/Main Event_Day 7_2,1,Game 1,0,1,2,30:13,30.216666666667,"Twisted Fate,Kennen,Jayce,Gangplank,Gnar","Lucian,Lee Sin,Irelia,Talon,Camille","Gwen,Viego,Lissandra,Ezreal,Yuumi","Graves,Trundle,LeBlanc,Tristana,Rell",0,0,0,2,,,0,1,1,0,1,,,0,0
2021 Season World Championship/Main Event,MAD Lions,DWG KIA,DWG KIA,MAD Lions,2021-10-24 12:41:00,2021 Season World Championship/Main Event_Quarterfinals_3_2,2021 Season World Championship/Main Event_Quarterfinals_3,2,Game 2,0,2,2,35:49,35.816666666667,"Aphelios,Twisted Fate,Graves,Irelia,Syndra","Lucian,LeBlanc,Yuumi,Xin Zhao,Ryze","Jayce,Jarvan IV,Orianna,Miss Fortune,Rakan","Kennen,Lee Sin,Azir,Jhin,Leona",0,1,3,0,,,0,1,0,0,0,,,0,0
2021 Season World Championship/Main Event,MAD Lions,DWG KIA,DWG KIA,MAD Lions,2021-10-24 13:42:00,2021 Season World Championship/Main Event_Quarterfinals_3_3,2021 Season World Championship/Main Event_Quarterfinals_3,3,Game 3,0,3,2,39:33,39.55,"Aphelios,Graves,Twisted Fate,Leona,Ezreal","Yuumi,Lucian,LeBlanc,Jarvan IV,Xin Zhao","Wukong,Gragas,Viktor,Miss Fortune,Rakan","Jayce,Lee Sin,Syndra,Ziggs,Pyke",0,1,0,0,,,0,0,2,1,1,,,0,0
2021 Season World Championship/Main Event,MAD Lions,Gen.G,MAD Lions,Gen.G,2021-10-12 17:21:00,2021 Season World Championship/Main Event_Day 2_7_1,2021 Season World Championship/Main Event_Day 2_7,1,Game 1,1,0,1,46:59,46.983333333333,"Irelia,Leona,Lee Sin,Lulu,Draven","Twisted Fate,Ryze,Miss Fortune,Talon,Gwen","Wukong,Qiyana,LeBlanc,Lucian,Yuumi","Graves,Xin Zhao,Azir,Kalista,Nautilus",0,0,0,4,,,0,0,1,1,1,,,0,0
2021 Season World Championship/Main Event,MAD Lions,LNG Esports,LNG Esports,MAD Lions,2021-10-13 11:55:00,2021 Season World Championship/Main Event_Day 3_2_1,2021 Season World Championship/Main Event_Day 3_2,1,Game 1,0,1,2,26:27,26.45,"Irelia,LeBlanc,Miss Fortune,Jayce,Wukong","Yuumi,Twisted Fate,Nami,Braum,Rakan","Gnar,Xin Zhao,Ryze,Aphelios,Thresh","Camille,Lee Sin,Syndra,Jhin,Leona",0,0,0,0,,,0,1,0,1,1,,,0,0
2021 Season World Championship/Main Event,MAD Lions,LNG Esports,MAD Lions,LNG Esports,2021-10-18 17:51:00,2021 Season World Championship/Main Event_Tiebreakers_5_1,2021 Season World Championship/Main Event_Tiebreakers_5,1,Game 1,1,0,1,46:13,46.216666666667,"Irelia,Aphelios,Lee Sin,Camille,Jayce","Twisted Fate,Yuumi,Nami,Jarvan IV,Xin Zhao","Gnar,Qiyana,LeBlanc,Ezreal,Rakan","Kennen,Viego,Ryze,Miss Fortune,Leona",1,0,0,0,,,1,2,1,1,0,,,0,0
2021 Season World Championship/Main Event,MAD Lions,Team Liquid,MAD Lions,Team Liquid,2021-10-18 13:53:00,2021 Season World Championship/Main Event_Day 7_4_1,2021 Season World Championship/Main Event_Day 7_4,1,Game 1,1,0,1,37:14,37.233333333333,"LeBlanc,Xin Zhao,Camille,Jayce,Graves","Lucian,Lee Sin,Yuumi,Braum,Wukong","Kennen,Viego,Sylas,Miss Fortune,Rakan","Jarvan IV,Trundle,Twisted Fate,Aphelios,Thresh",0,1,2,0,,,0,1,0,1,0,,,0,0
2021 Season World Championship/Main Event,PSG Talon,Fnatic,PSG Talon,Fnatic,2021-10-13 13:45:00,2021 Season World Championship/Main Event_Day 3_4_1,2021 Season World Championship/Main Event_Day 3_4,1,Game 1,1,0,1,46:11,46.183333333333,"Twisted Fate,Ryze,Lucian,Viego,Rakan","Yuumi,LeBlanc,Zoe,Leona,Amumu","Gangplank,Lee Sin,Sylas,Miss Fortune,Braum","Kennen,Jarvan IV,Tryndamere,Jhin,Thresh",0,1,0,2,,,0,0,0,1,3,,,0,0
2021 Season World Championship/Main Event,PSG Talon,Hanwha Life Esports,PSG Talon,Hanwha Life Esports,2021-10-12 12:53:00,2021 Season World Championship/Main Event_Day 2_3_1,2021 Season World Championship/Main Event_Day 2_3,1,Game 1,1,0,1,38:06,38.1,"Irelia,Taliyah,Lucian,Twisted Fate,Nami","Xin Zhao,Zoe,Lee Sin,Olaf,Trundle","Gwen,Talon,LeBlanc,Jhin,Yuumi","Camille,Jarvan IV,Azir,Draven,Pyke",0,0,3,0,,,0,1,0,1,1,,,0,0
2021 Season World Championship/Main Event,PSG Talon,Royal Never Give Up,Royal Never Give Up,PSG Talon,2021-10-17 12:52:00,2021 Season World Championship/Main Event_Day 6_3_1,2021 Season World Championship/Main Event_Day 6_3,1,Game 1,0,1,2,32:23,32.383333333333,"Lucian,Irelia,Lee Sin,Jayce,Kennen","Zoe,Xin Zhao,Graves,Olaf,Qiyana","Gwen,Talon,LeBlanc,Jhin,Yuumi","Camille,Jarvan IV,Twisted Fate,Miss Fortune,Nautilus",0,1,0,0,,,0,0,2,1,1,,,0,0
2021 Season World Championship/Main Event,Rogue (European Team),Cloud9,Rogue (European Team),Cloud9,2021-10-11 17:26:00,2021 Season World Championship/Main Event_Day 1_8_1,2021 Season World Championship/Main Event_Day 1_8,1,Game 1,1,0,1,32:34,32.566666666667,"Irelia,Tryndamere,Lee Sin,LeBlanc,Ryze","Kennen,Jarvan IV,Draven,Trundle,Olaf","Rumble,Qiyana,Twisted Fate,Lucian,Nami","Gnar,Xin Zhao,Sylas,Miss Fortune,Yuumi",0,1,0,1,,,0,0,0,1,0,,,0,0
2021 Season World Championship/Main Event,Rogue (European Team),DWG KIA,DWG KIA,Rogue (European Team),2021-10-12 11:51:00,2021 Season World Championship/Main Event_Day 2_2_1,2021 Season World Championship/Main Event_Day 2_2,1,Game 1,0,1,2,37:03,37.05,"Irelia,Tryndamere,Draven,Jarvan IV,Xin Zhao","Twisted Fate,Yuumi,Lee Sin,Qiyana,Trundle","Graves,Fiddlesticks,Orianna,Lucian,Nami","Jax,Talon,Ryze,Aphelios,Lulu",0,0,0,0,,,0,1,0,1,2,,,1,0
2021 Season World Championship/Main Event,Rogue (European Team),FunPlus Phoenix,Rogue (European Team),FunPlus Phoenix,2021-10-15 14:34:00,2021 Season World Championship/Main Event_Day 4_5_1,2021 Season World Championship/Main Event_Day 4_5,1,Game 1,1,0,1,40:57,40.95,"Irelia,Leona,Ryze,Malzahar,Galio","Twisted Fate,Yuumi,Draven,Xin Zhao,Jarvan IV","Jayce,Fiddlesticks,LeBlanc,Lucian,Nami","Kennen,Lee Sin,Sylas,Aphelios,Lulu",3,0,0,0,,,0,0,1,0,1,,,0,0
2021 Season World Championship/Main Event,Royal Never Give Up,EDward Gaming,EDward Gaming,Royal Never Give Up,2021-10-23 13:38:00,2021 Season World Championship/Main Event_Quarterfinals_2_3,2021 Season World Championship/Main Event_Quarterfinals_2,3,Game 3,1,2,2,38:01,38.016666666667,"LeBlanc,Yuumi,Jarvan IV,Thresh,Zoe","Twisted Fate,Ryze,Lee Sin,Ziggs,Nami","Lucian,Xin Zhao,Galio,Miss Fortune,Rakan","Graves,Olaf,Azir,Aphelios,Lulu",0,0,1,0,,,0,3,1,0,0,,,0,0
2021 Season World Championship/Main Event,Royal Never Give Up,Fnatic,Fnatic,Royal Never Give Up,2021-10-17 11:43:00,2021 Season World Championship/Main Event_Day 6_2_1,2021 Season World Championship/Main Event_Day 6_2,1,Game 1,0,1,2,37:31,37.516666666667,"Rakan,Graves,Olaf,Leona,Sett","Lucian,Twisted Fate,Yuumi,Thresh,Irelia","Gragas,Lee Sin,LeBlanc,Aphelios,Rell","Jayce,Viego,Ryze,Miss Fortune,Nautilus",0,0,2,0,,,0,1,0,2,1,,,0,0
2021 Season World Championship/Main Event,Royal Never Give Up,Hanwha Life Esports,Royal Never Give Up,Hanwha Life Esports,2021-10-13 10:27:00,2021 Season World Championship/Main Event_Day 3_1_1,2021 Season World Championship/Main Event_Day 3_1,1,Game 1,1,0,1,40:25,40.416666666667,"Yuumi,LeBlanc,Irelia,Miss Fortune,Draven","Gwen,Jarvan IV,Ryze,Nami,Jayce","Lucian,Lee Sin,Twisted Fate,Ziggs,Sett","Camille,Viego,Sylas,Kai'Sa,Leona",0,1,2,0,,,0,1,0,1,0,,,0,0
2021 Season World Championship/Main Event,Royal Never Give Up,PSG Talon,Royal Never Give Up,PSG Talon,2021-10-11 11:41:00,2021 Season World Championship/Main Event_Day 1_2_1,2021 Season World Championship/Main Event_Day 1_2,1,Game 1,1,0,1,37:26,37.433333333333,"LeBlanc,Zoe,Graves,Galio,Sylas","Lucian,Jayce,Irelia,Leona,Amumu","Syndra,Jarvan IV,Twisted Fate,Miss Fortune,Rell","Kennen,Lee Sin,Tryndamere,Aphelios,Thresh",0,3,1,0,,,0,0,0,0,1,,,0,0
2021 Season World Championship/Main Event,T1,100 Thieves,T1,100 Thieves,2021-10-16 11:38:00,2021 Season World Championship/Main Event_Day 5_2_1,2021 Season World Championship/Main Event_Day 5_2,1,Game 1,1,0,1,31:46,31.766666666667,"Ryze,LeBlanc,Graves,Renekton,Kennen","Yuumi,Lucian,Twisted Fate,Azir,Irelia","Jayce,Jarvan IV,Zoe,Aphelios,Thresh","Malphite,Lee Sin,Orianna,Ezreal,Leona",0,1,1,0,,,0,1,0,1,0,,,0,0
2021 Season World Championship/Main Event,T1,DetonatioN FocusMe,T1,DetonatioN FocusMe,2021-10-11 14:40:00,2021 Season World Championship/Main Event_Day 1_5_1,2021 Season World Championship/Main Event_Day 1_5,1,Game 1,1,0,1,19:53,19.883333333333,"Irelia,LeBlanc,Xin Zhao,Urgot,Zoe","Lee Sin,Twisted Fate,Ryze,Lucian,Draven","Graves,Talon,Azir,Jhin,Yuumi","Sett,Lillia,Orianna,Ezreal,Leona",1,0,0,0,,,0,0,0,0,0,,,0,0
2021 Season World Championship/Main Event,T1,DWG KIA,DWG KIA,T1,2021-10-30 15:43:00,2021 Season World Championship/Main Event_Semifinals_1_5,2021 Season World Championship/Main Event_Semifinals_1,5,Game 5,2,3,2,36:01,36.016666666667,"LeBlanc,Jarvan IV,Ryze,Qiyana,Kassadin","Lee Sin,Yuumi,Twisted Fate,Lulu,Thresh","Kennen,Xin Zhao,Azir,Aphelios,Zilean","Graves,Talon,Zoe,Ziggs,Rakan",0,0,0,0,,,0,1,1,2,0,,,1,0
2021 Season World Championship/Main Event,T1,DWG KIA,T1,DWG KIA,2021-10-30 12:42:00,2021 Season World Championship/Main Event_Semifinals_1_2,2021 Season World Championship/Main Event_Semifinals_1,2,Game 2,1,1,1,37:11,37.183333333333,"Ryze,Twisted Fate,Jarvan IV,Miss Fortune,Ziggs","Yuumi,Aphelios,Lucian,Gwen,Kennen","Yasuo,Lee Sin,Lissandra,Jhin,Rakan","Graves,Xin Zhao,LeBlanc,Draven,Alistar",1,0,0,2,,,0,0,1,0,1,,,0,0
2021 Season World Championship/Main Event,T1,EDward Gaming,EDward Gaming,T1,2021-10-12 10:29:00,2021 Season World Championship/Main Event_Day 2_1_1,2021 Season World Championship/Main Event_Day 2_1,1,Game 1,0,1,2,36:49,36.816666666667,"LeBlanc,Ryze,Lucian,Miss Fortune,Aphelios","Yuumi,Lee Sin,Azir,Thresh,Braum","Jayce,Xin Zhao,Twisted Fate,Ziggs,Shen","Graves,Jarvan IV,Sylas,Jhin,Leona",0,0,0,0,,,0,2,0,1,1,,,0,0
2021 Season World Championship/Main Event,T1,Hanwha Life Esports,T1,Hanwha Life Esports,2021-10-22 11:32:00,2021 Season World Championship/Main Event_Quarterfinals_1_1,2021 Season World Championship/Main Event_Quarterfinals_1,1,Game 1,1,0,1,33:14,33.233333333333,"Sylas,LeBlanc,Jarvan IV,Leona,Rakan","Yuumi,Lee Sin,Twisted Fate,Ryze,Azir","Graves,Talon,Orianna,Aphelios,Thresh","Irelia,Xin Zhao,Zoe,Miss Fortune,Braum",0,1,0,2,,,0,1,0,0,0,,,0,0
2021 Season World Championship/Main Event,Team Liquid,Gen.G,Team Liquid,Gen.G,2021-10-18 14:54:00,2021 Season World Championship/Main Event_Day 7_5_1,2021 Season World Championship/Main Event_Day 7_5,1,Game 1,1,0,1,35:03,35.05,"Lucian,Aphelios,Yuumi,Jarvan IV,Viego","LeBlanc,Twisted Fate,Xin Zhao,Jayce,Ryze","Gnar,Lee Sin,Syndra,Jhin,Rakan","Renekton,Taliyah,Yone,Miss Fortune,Leona",2,1,0,1,,,1,0,0,0,0,,,0,0
2021 Season World Championship/Main Event,Team Liquid,LNG Esports,LNG Esports,Team Liquid,2021-10-12 18:31:00,2021 Season World Championship/Main Event_Day 2_8_1,2021 Season World Championship/Main Event_Day 2_8,1,Game 1,0,1,2,29:06,29.1,"Lucian,Irelia,Ryze,Jayce,Xin Zhao","Lee Sin,Yuumi,Miss Fortune,Olaf,Kennen","Gnar,Talon,Twisted Fate,Ezreal,Leona","Fiora,Viego,LeBlanc,Aphelios,Thresh",0,0,1,0,,,0,1,1,1,0,,,0,0
2021 Season World Championship/Main Event,Team Liquid,MAD Lions,Team Liquid,MAD Lions,2021-10-11 16:29:00,2021 Season World Championship/Main Event_Day 1_7_1,2021 Season World Championship/Main Event_Day 1_7,1,Game 1,1,0,1,27:08,27.133333333333,"Ryze,Gwen,Lucian,Braum,Thresh","Lee Sin,Miss Fortune,Yuumi,Kalista,Varus","Camille,Xin Zhao,LeBlanc,Ezreal,Leona","Jax,Jarvan IV,Twisted Fate,Aphelios,Rell",0,0,1,1,,,0,1,0,0,0,,,0,0
2021 Season World Championship/Play-In,Beyond Gaming,Cloud9,Cloud9,Beyond Gaming,2021-10-06 14:35:00,2021 Season World Championship/Play-In_Day 2_5_1,2021 Season World Championship/Play-In_Day 2_5,1,Game 1,0,1,2,37:48,37.8,"LeBlanc,Qiyana,Irelia,Gangplank,Camille","Aphelios,Lucian,Ryze,Kennen,Gwen","Lillia,Graves,Yone,Miss Fortune,Amumu","Malphite,Lee Sin,Sylas,Ezreal,Leona",0,0,1,0,,,0,0,3,0,1,,,0,0
2021 Season World Championship/Play-In,Beyond Gaming,Galatasaray Esports,Beyond Gaming,Galatasaray Esports,2021-10-08 14:01:00,2021 Season World Championship/Play-In_Elimination Round_1_4,2021 Season World Championship/Play-In_Elimination Round_1,4,Game 4,2,2,1,31:40,31.666666666667,"Qiyana,Zoe,Kennen,Gwen,Jax","Aphelios,Lee Sin,Lucian,Amumu,Braum","Camille,Xin Zhao,Syndra,Miss Fortune,Rakan","Renekton,Talon,Ryze,Ezreal,Leona",1,2,0,0,,,0,0,0,0,1,,,0,0
2021 Season World Championship/Play-In,Beyond Gaming,Hanwha Life Esports,Hanwha Life Esports,Beyond Gaming,2021-10-09 10:20:00,2021 Season World Championship/Play-In_Qualification Round_1_1,2021 Season World Championship/Play-In_Qualification Round_1,1,Game 1,0,1,2,29:08,29.133333333333,"LeBlanc,Qiyana,Sylas,Taliyah,Sejuani","Lucian,Xin Zhao,Lillia,Jax,Ornn","Gwen,Lee Sin,Tryndamere,Aphelios,Thresh","Irelia,Nidalee,Fiora,Miss Fortune,Leona",0,0,0,0,,,0,1,1,0,1,,,0,0
2021 Season World Championship/Play-In,Beyond Gaming,Unicorns of Love.CIS,Beyond Gaming,Unicorns of Love.CIS,2021-10-06 16:36:00,2021 Season World Championship/Play-In_Day 2_7_1,2021 Season World Championship/Play-In_Day 2_7,1,Game 1,1,0,1,25:20,25.333333333333,"Kassadin,Camille,Irelia,Amumu,Galio","Aphelios,Lucian,Ryze,Yone,Orianna","Jayce,Xin Zhao,Syndra,Ezreal,Rakan","Wukong,Lee Sin,Sylas,Miss Fortune,Nautilus",1,0,0,0,,,0,0,0,1,0,,,0,0
2021 Season World Championship/Play-In,Cloud9,Galatasaray Esports,Cloud9,Galatasaray Esports,2021-10-06 17:29:00,2021 Season World Championship/Play-In_Day 2_8_1,2021 Season World Championship/Play-In_Day 2_8,1,Game 1,1,0,1,28:00,28,"Talon,Lucian,Ryze,Gwen,Camille","Irelia,Qiyana,Lee Sin,LeBlanc,Malphite","Jarvan IV,Taliyah,Tryndamere,Ezreal,Leona","Jayce,Xin Zhao,Sylas,Miss Fortune,Thresh",0,2,0,0,,,0,0,0,1,1,,,0,0
2021 Season World Championship/Play-In,Cloud9,PEACE (Oceanic Team),Cloud9,PEACE (Oceanic Team),2021-10-09 15:02:00,2021 Season World Championship/Play-In_Qualification Round_2_3,2021 Season World Championship/Play-In_Qualification Round_2,3,Game 3,3,0,1,19:32,19.533333333333,"Kennen,Lillia,Leona,Poppy,Nautilus","LeBlanc,Olaf,Zoe,Ryze,Yasuo","Gwen,Lee Sin,Tryndamere,Lucian,Nami","Sett,Nidalee,Irelia,Miss Fortune,Rakan",1,0,1,0,,,0,0,0,0,0,,,0,0
2021 Season World Championship/Play-In,Cloud9,Unicorns of Love.CIS,Unicorns of Love.CIS,Cloud9,2021-10-07 13:31:00,2021 Season World Championship/Play-In_Day 3_4_1,2021 Season World Championship/Play-In_Day 3_4,1,Game 1,0,1,2,25:43,25.716666666667,"Kassadin,Lucian,Irelia,Jayce,Galio","Qiyana,Ryze,Jarvan IV,Rakan,Leona","Gangplank,Xin Zhao,LeBlanc,Miss Fortune,Rell","Camille,Lee Sin,Sylas,Senna,Sion",0,0,1,0,,,0,1,0,1,1,,,0,0
2021 Season World Championship/Play-In,DetonatioN FocusMe,Beyond Gaming,DetonatioN FocusMe,Beyond Gaming,2021-10-07 12:33:00,2021 Season World Championship/Play-In_Day 3_3_1,2021 Season World Championship/Play-In_Day 3_3,1,Game 1,1,0,1,32:10,32.166666666667,"Lucian,Aphelios,Ryze,Gwen,Rakan","LeBlanc,Talon,Zoe,Irelia,Yone","Urgot,Lillia,Akali,Miss Fortune,Leona","Aatrox,Xin Zhao,Sylas,Ezreal,Amumu",1,2,0,0,,,0,0,0,0,1,,,0,0
2021 Season World Championship/Play-In,DetonatioN FocusMe,Cloud9,Cloud9,DetonatioN FocusMe,2021-10-05 17:17:00,2021 Season World Championship/Play-In_Day 1_7_1,2021 Season World Championship/Play-In_Day 1_7,1,Game 1,0,1,2,28:26,28.433333333333,"Sion,Syndra,Twisted Fate,Rakan,Amumu","Talon,Lucian,Lee Sin,Ezreal,Thresh","Gnar,Xin Zhao,LeBlanc,Jhin,Alistar","Irelia,Qiyana,Sylas,Miss Fortune,Leona",0,0,0,0,,,0,1,2,1,0,,,0,0
2021 Season World Championship/Play-In,DetonatioN FocusMe,Cloud9,DetonatioN FocusMe,Cloud9,2021-10-07 15:30:00,2021 Season World Championship/Play-In_Tiebreakers_2_1,2021 Season World Championship/Play-In_Tiebreakers_2,1,Game 1,1,0,1,36:46,36.766666666667,"Twisted Fate,LeBlanc,Sylas,Gangplank,Gwen","Talon,Ryze,Urgot,Gnar,Irelia","Sett,Xin Zhao,Orianna,Ezreal,Leona","Jayce,Olaf,Zoe,Miss Fortune,Amumu",0,1,0,0,,,1,1,2,1,0,,,0,0
2021 Season World Championship/Play-In,Galatasaray Esports,Beyond Gaming,Beyond Gaming,Galatasaray Esports,2021-10-08 12:55:00,2021 Season World Championship/Play-In_Elimination Round_1_3,2021 Season World Championship/Play-In_Elimination Round_1,3,Game 3,2,1,2,26:53,26.883333333333,"Aphelios,Draven,Lucian,Leona,Jayce","Qiyana,Zoe,Kennen,Gwen,Camille","Gnar,Talon,Ryze,Ezreal,Rakan","Irelia,Lee Sin,Syndra,Miss Fortune,Amumu",0,0,0,0,,,0,1,2,1,0,,,0,0
2021 Season World Championship/Play-In,Galatasaray Esports,Beyond Gaming,Beyond Gaming,Galatasaray Esports,2021-10-08 14:52:00,2021 Season World Championship/Play-In_Elimination Round_1_5,2021 Season World Championship/Play-In_Elimination Round_1,5,Game 5,2,3,2,34:43,34.716666666667,"Aphelios,Lee Sin,Xin Zhao,Tryndamere,Sylas","Qiyana,Zoe,Kennen,Rakan,Yuumi","Gwen,Olaf,Twisted Fate,Lucian,Trundle","Gnar,Graves,Ryze,Miss Fortune,Leona",1,0,1,1,,,0,0,0,0,3,,,0,0
2021 Season World Championship/Play-In,Galatasaray Esports,Beyond Gaming,Galatasaray Esports,Beyond Gaming,2021-10-05 16:11:00,2021 Season World Championship/Play-In_Day 1_6_1,2021 Season World Championship/Play-In_Day 1_6,1,Game 1,1,0,1,34:18,34.3,"Irelia,Draven,Aphelios,Karma,Rakan","Lee Sin,Lucian,Amumu,Leona,Jayce","Kennen,Qiyana,Ryze,Miss Fortune,Bard","Jarvan IV,Xin Zhao,Orianna,Ezreal,Braum",2,0,0,0,,,0,1,1,1,0,,,0,0
2021 Season World Championship/Play-In,Galatasaray Esports,Beyond Gaming,Galatasaray Esports,Beyond Gaming,2021-10-08 10:33:00,2021 Season World Championship/Play-In_Elimination Round_1_1,2021 Season World Championship/Play-In_Elimination Round_1,1,Game 1,1,0,1,42:10,42.166666666667,"Aphelios,Draven,Tryndamere,Miss Fortune,Ezreal","Qiyana,Lee Sin,Ryze,Nami,Alistar","Kennen,Talon,Zoe,Lucian,Braum","Irelia,Lillia,Yone,Kai'Sa,Leona",1,1,0,2,,,2,0,0,0,0,,,0,0
2021 Season World Championship/Play-In,Galatasaray Esports,Beyond Gaming,Galatasaray Esports,Beyond Gaming,2021-10-08 11:56:00,2021 Season World Championship/Play-In_Elimination Round_1_2,2021 Season World Championship/Play-In_Elimination Round_1,2,Game 2,2,0,1,39:04,39.066666666667,"Aphelios,Draven,Irelia,Nami,Tahm Kench","Qiyana,Zoe,Kennen,Camille,Amumu","Gwen,Lee Sin,Twisted Fate,Miss Fortune,Leona","Jayce,Xin Zhao,Ryze,Lucian,Braum",0,0,0,1,,,1,1,1,0,2,,,0,0
2021 Season World Championship/Play-In,Galatasaray Esports,DetonatioN FocusMe,DetonatioN FocusMe,Galatasaray Esports,2021-10-06 15:42:00,2021 Season World Championship/Play-In_Day 2_6_1,2021 Season World Championship/Play-In_Day 2_6,1,Game 1,0,1,2,27:55,27.916666666667,"Irelia,LeBlanc,Leona,Yone,Malphite","Miss Fortune,Ryze,Qiyana,Gwen,Twisted Fate","Jayce,Lee Sin,Azir,Lucian,Nami","Urgot,Xin Zhao,Zoe,Aphelios,Thresh",0,0,0,0,,,0,1,0,2,1,,,0,0
2021 Season World Championship/Play-In,Hanwha Life Esports,Beyond Gaming,Hanwha Life Esports,Beyond Gaming,2021-10-09 11:43:00,2021 Season World Championship/Play-In_Qualification Round_1_2,2021 Season World Championship/Play-In_Qualification Round_1,2,Game 2,2,0,1,23:00,23,"Lucian,Xin Zhao,Lillia,Ezreal,Kai'Sa","LeBlanc,Irelia,Qiyana,Sylas,Twisted Fate","Jarvan IV,Lee Sin,Azir,Miss Fortune,Amumu","Kennen,Viego,Kled,Vayne,Leona",1,0,0,1,,,0,0,0,0,0,,,0,0
2021 Season World Championship/Play-In,Hanwha Life Esports,Beyond Gaming,Hanwha Life Esports,Beyond Gaming,2021-10-09 12:31:00,2021 Season World Championship/Play-In_Qualification Round_1_3,2021 Season World Championship/Play-In_Qualification Round_1,3,Game 3,3,0,1,25:09,25.15,"Lucian,Xin Zhao,Lillia,Rakan,Gwen","LeBlanc,Sylas,Azir,Twisted Fate,Braum","Irelia,Lee Sin,Orianna,Kai'Sa,Gragas","Fiora,Talon,Ornn,Miss Fortune,Alistar",1,0,0,1,,,0,0,0,0,0,,,0,0
2021 Season World Championship/Play-In,Hanwha Life Esports,INFINITY,Hanwha Life Esports,INFINITY,2021-10-05 13:59:00,2021 Season World Championship/Play-In_Day 1_4_1,2021 Season World Championship/Play-In_Day 1_4,1,Game 1,1,0,1,31:30,31.5,"LeBlanc,Lucian,Jarvan IV,Gnar,Kennen","Irelia,Tryndamere,Camille,Orianna,Yone","Renekton,Lee Sin,Azir,Ezreal,Leona","Graves,Xin Zhao,Zoe,Miss Fortune,Amumu",0,1,0,2,,,0,0,0,1,0,,,0,0
2021 Season World Championship/Play-In,Hanwha Life Esports,LNG Esports,LNG Esports,Hanwha Life Esports,2021-10-05 11:09:00,2021 Season World Championship/Play-In_Day 1_1_1,2021 Season World Championship/Play-In_Day 1_1,1,Game 1,0,1,2,40:46,40.766666666667,"Ryze,Xin Zhao,Lucian,Azir,LeBlanc","Lee Sin,Yuumi,Sylas,Ziggs,Braum","Irelia,Sejuani,Tryndamere,Ezreal,Karma","Jax,Qiyana,Gragas,Miss Fortune,Rakan",0,0,1,1,,,0,0,1,0,3,,,0,0
2021 Season World Championship/Play-In,INFINITY,PEACE (Oceanic Team),PEACE (Oceanic Team),INFINITY,2021-10-06 12:37:00,2021 Season World Championship/Play-In_Day 2_3_1,2021 Season World Championship/Play-In_Day 2_3,1,Game 1,0,1,2,34:20,34.333333333333,"Twisted Fate,Poppy,Nidalee,Ziggs,Ezreal","LeBlanc,Lucian,Miss Fortune,Aatrox,Kennen","Gnar,Lee Sin,Sylas,Aphelios,Rakan","Jayce,Lillia,Irelia,Xayah,Leona",0,0,0,0,,,0,2,1,0,1,,,0,0
2021 Season World Championship/Play-In,INFINITY,RED Canids,RED Canids,INFINITY,2021-10-05 12:00:00,2021 Season World Championship/Play-In_Day 1_2_1,2021 Season World Championship/Play-In_Day 1_2,1,Game 1,0,1,2,32:36,32.6,"Lee Sin,Draven,Amumu,Irelia,Yone","LeBlanc,Zoe,Xin Zhao,Gnar,Gangplank","Kennen,Jarvan IV,Sylas,Lucian,Nami","Camille,Lillia,Sett,Miss Fortune,Leona",1,1,0,1,,,0,2,0,0,0,,,0,0
